Trip ID,User ID
728361,72639
728361,70556
728369,120705
728369,185357
728361,67278
728361,70553
728369,183229
728369,148260
728361,72665
728369,179868
728369,185938
728276,46665
728361,134717
728369,175500
728361,65176
728369,173030
728369,87956
728361,70555
728276,71719
728361,62533
728276,71162
728276,75805
728369,164629
728383,331323
728383,331338
728276,75804
728383,256375
728383,152880
728297,21133
728383,328904
728383,310854
728297,239740
728276,45395
728383,330555
728383,258180
728383,257982
728399,223714
728383,329697
728399,181207
728399,161859
728399,337371
728383,285479
728399,169384
728399,184262
728399,169449
728389,243590
728389,453318
728389,464077
728364,36361
728389,198018
728441,119768
728363,233166
728441,183811
728364,413709
728441,186706
728389,316686
728441,185717
728364,585207
728441,157265
728364,89747
728363,550575
728364,107461
728297,494266
728441,117271
728364,577400
728297,413015
728364,152079
728297,233430
728441,180328
728364,577372
728364,100813
728364,594448
728363,28055
728297,256070
728379,258103
728363,594559
728389,61160
728363,20368
728379,167472
728441,186707
728389,173807
728379,310025
728379,210238
728297,594556
728416,448565
728389,67289
728416,448448
728416,449933
728416,446678
728416,448016
728297,594568
728416,449146
728416,576997
728379,364377
728416,447968
728416,581437
728416,448017
728417,73413
728410,331074
728410,331094
728410,349661
728410,507506
728417,74090
728416,450887
728416,581412
728297,594555
728410,331080
728428,57698
728428,70406
728389,67023
728443,577191
728450,593287
728389,86522
728428,78935
728389,46280
728428,26570
728430,450925
728443,581270
728428,78982
728430,581401
728443,581355
728443,450290
728428,78988
728430,581382
728443,581265
728443,540808
728443,581439
728430,577006
728410,331075
728438,138171
728443,581294
728430,445106
728430,300335
728438,185988
728430,238467
728438,166431
728430,207351
728443,448575
728430,581197
728430,491093
728438,183870
728438,164323
728430,521357
728417,190694
728438,83115
728430,258742
728438,179329
728417,73411
728430,581397
728443,447769
728438,122561
728435,222158
728443,581188
728435,311756
728435,342626
728435,300275
728452,189572
728452,132535
728427,238230
728297,594577
728455,71623
728297,594581
728452,110580
728435,256420
728455,69193
728297,594588
728433,370551
728427,455702
728427,410973
728433,223306
728428,78979
728427,585494
728435,335916
728455,63665
728427,594416
728455,47301
728427,444117
728433,255246
728455,71142
728427,345797
728433,257843
728455,65204
728427,350881
728447,183858
728452,196011
728447,154583
728447,118024
728433,310447
728452,195375
728428,83475
728428,64092
728447,206967
728447,154594
728447,190834
728445,117802
728452,184902
728445,241104
728445,308579
728445,117597
728452,594153
728452,187340
728445,65329
728445,117800
728445,118387
728445,117667
728444,71081
728444,73307
728444,74534
728444,73305
728444,73302
728444,71082
728444,72754
728445,185055
728435,255688
728445,117508
728469,73212
728435,312492
728444,72000
728469,153862
728445,189360
728444,72772
728469,64437
728466,69390
728444,56446
728466,70750
728444,141282
728466,45751
728467,227573
728467,331213
728466,63478
728467,146465
728467,328878
728444,73433
728467,328879
728467,227536
728467,223658
728467,231887
728467,242897
728467,274298
728469,71400
728420,581449
728467,42630
728479,310671
728467,349459
728467,328619
728420,522156
728469,75915
728479,328837
728479,330050
728479,333815
728479,336831
728469,73730
728479,419534
728479,154973
728420,581223
728473,321932
728479,438760
728420,581307
728473,328855
728479,335333
728420,449667
728420,447641
728479,330017
728473,348818
728420,522017
728473,331113
728420,581251
728479,264497
728469,63763
728473,331435
728473,330747
728473,258562
728473,297667
728473,328838
728473,301481
728420,581445
728470,159247
728470,185959
728470,131563
728470,163707
728470,164857
728480,206661
728480,241060
728480,323952
728480,255248
728480,283067
728480,254854
728480,328907
728480,22633
728480,208089
728480,328633
728480,255393
728480,256362
728480,319825
728496,69596
728496,69664
728483,581928
728490,72872
728496,73845
728490,73531
728483,581931
728496,71272
728490,72859
728490,71278
728496,58170
728483,585647
728496,71213
728496,72702
728490,157464
728496,31941
728490,80810
728490,71276
728490,71282
728490,192692
728490,75560
728501,447916
728501,447928
728501,447792
728501,517876
728501,448276
728501,331453
728476,61337
728476,89914
728501,586923
728476,69683
728476,46342
728476,71634
728501,442868
728501,447692
728487,335143
728476,71145
728487,583801
728476,65198
728487,585197
728508,45394
728487,329861
728508,72523
728487,329863
728487,257970
728487,324554
728508,73262
728512,73261
728512,71685
728508,73990
728487,329858
728512,78223
728454,240935
728512,72427
728454,330863
728487,258762
728454,251735
728476,46706
728454,256449
728508,76428
728454,323952
728508,72811
728454,332064
728512,73263
728508,71710
728512,71689
728454,254800
728512,38389
728508,73255
728508,71686
728508,73862
728516,111759
728492,261282
728516,91304
728492,265359
728516,117620
728492,328896
728516,115843
728492,230168
728492,323710
728492,323728
728492,332475
728516,164376
728492,328909
728458,592833
728458,593312
728492,255375
728492,328893
728492,336494
728458,179422
728492,331035
728492,258249
728458,593737
728492,334226
728458,593720
728517,349520
728517,358180
728458,593315
728517,355217
728512,71220
728517,330881
728516,435257
728517,258054
728517,258053
728458,593227
728500,370408
728517,352110
728517,330926
728517,331457
728516,82842
728500,261571
728458,593223
728517,301263
728517,330895
728500,330667
728500,330608
728516,146495
728500,330769
728500,331037
728500,257174
728500,258059
728517,356329
728500,331416
728517,198301
728500,331431
728517,258723
728547,329859
728547,321963
728547,257840
728563,358743
728547,258192
728506,46337
728563,182565
728563,524627
728563,331465
728506,179899
728563,348879
728547,258564
728506,32815
728506,179897
728506,98709
728547,258194
728506,71134
728563,258264
728506,190835
728506,179896
728506,184053
728563,427470
728564,132923
728564,246216
728564,254741
728547,330039
728522,268240
728522,258058
728522,325783
728564,255214
728564,244411
728569,111672
728569,179809
728569,111784
728569,103805
728583,61331
728583,134101
728569,198206
728583,42419
728569,126537
728583,59060
728569,182795
728583,63298
728583,69318
728583,167035
728539,137401
728539,176563
728539,179328
728539,201986
728587,168427
728539,108004
728587,184574
728580,99860
728539,179349
728580,73671
728539,127812
728580,114692
728565,107588
728522,258096
728522,331210
728580,189682
728565,72978
728587,188509
728580,73672
728522,258090
728580,235259
728565,199732
728565,199731
728522,329567
728522,331353
728587,98824
728565,98733
728565,199781
728522,258056
728565,58039
728582,91339
728582,91326
728582,111131
728565,192564
728582,111765
728522,331426
728587,203747
728539,169486
728582,134980
728522,301938
728565,211339
728587,174923
728582,111782
728582,111116
728582,78203
728587,184770
728582,111619
728582,111781
728587,184654
728587,120747
728522,325790
728587,183527
728587,187310
728572,63662
728572,32816
728572,65205
728612,26869
728572,65201
728572,61370
728612,81538
728572,71715
728612,189376
728572,61369
728572,63661
728548,163342
728572,72124
728612,57474
728572,46345
728548,551674
728612,45713
728548,118433
728548,183721
728612,21151
728548,60559
728548,183748
728612,70693
728572,65202
728548,183198
728548,121453
728548,156255
728328,378687
728328,594652
728328,388344
728328,376869
728328,349616
728328,433689
728328,376721
728609,278536
728328,594506
728615,342957
728618,456614
728609,114674
728609,322522
728618,443592
728645,192522
728618,408728
728645,78219
728615,475304
728618,461274
728609,235422
728618,443248
728615,387016
728609,81534
728618,443506
728645,111673
728615,443587
728645,111644
728618,350831
728645,82841
728618,359389
728615,140305
728328,375125
728548,109576
728618,458424
728328,594657
728645,182164
728645,111610
728618,443560
728645,151818
728642,258094
728642,323767
728642,258085
728642,339747
728642,327893
728642,258098
728642,258093
728642,257841
728642,258092
728642,156277
728642,258374
728636,83366
728636,252849
728636,91588
728615,195487
728636,160793
728615,401694
728615,426610
728636,78078
728615,430038
728636,252819
728615,365702
728636,44820
728615,89306
728636,245594
728654,63763
728654,64437
728654,71079
728654,73730
728603,184202
728328,594507
728654,71603
728654,83395
728328,346655
728654,72579
728603,184111
728603,117937
728654,73212
728603,76248
728603,183061
728603,117269
728603,189590
728603,184200
728603,184244
728603,184871
728603,179879
728651,38476
728649,235149
728651,284011
728651,370387
728603,120648
728649,195329
728649,222161
728651,268061
728615,389848
728651,475491
728617,183087
728617,356626
728650,189357
728650,192560
728651,372969
728650,192585
728649,254958
728650,209218
728603,117737
728651,332736
728617,375888
728603,183139
728617,286870
728649,189612
728650,194417
728649,319432
728617,355545
728649,307211
728651,394511
728617,248415
728617,381204
728649,235125
728617,287029
728649,200291
728617,79215
728617,333098
728653,189583
728649,195592
728653,230575
728638,585650
728653,217228
728638,261058
728653,399580
728638,181119
728638,355657
728653,141421
728638,375850
728638,328908
728680,91391
728638,339982
728653,443646
728638,355655
728653,309447
728653,90778
728653,93191
728653,439601
728653,195287
728617,255602
728653,221499
728658,77547
728658,72823
728658,85791
728658,68910
728658,71646
728658,144764
728658,71452
728658,73434
728658,189212
728695,193797
728695,450630
728695,450632
728695,356937
728695,278020
728695,584409
728695,395886
728695,285264
728688,255138
728695,282309
728688,251330
728688,192591
728695,268225
728688,255136
728701,368596
728688,187563
728688,199349
728701,291598
728688,194338
728701,343071
728665,440974
728688,212879
728701,344381
728701,350015
728665,164706
728701,285198
728701,475255
728688,186547
728688,212270
728701,327399
728665,36477
728701,496100
728665,417309
728688,187684
728688,186439
728665,349416
728665,343300
728520,100103
728704,193104
728670,85614
728670,141576
728670,46991
728670,77594
728670,71653
728704,472508
728704,151177
728704,245966
728704,193088
728670,79265
728704,219386
728670,73892
728723,71687
728723,72427
728723,73261
728723,72523
728723,73262
728723,73990
728723,71220
728723,71689
728723,73263
728729,118394
728729,118392
728729,184226
728729,188501
728729,188505
728755,71622
728755,53413
728755,53372
728755,71705
728743,583928
728729,276824
728750,328861
728750,345686
728729,188550
728729,188555
728750,247941
728729,184207
728750,328864
728729,276823
728726,8047
728726,69062
728729,188543
728726,236557
728729,188556
728726,200399
728726,331152
728726,594749
728766,323768
728766,258106
728766,258212
728766,331579
728766,343092
728766,436039
728766,342984
728766,333405
728726,594750
728726,67811
728751,72450
728751,45141
728751,45114
728751,44989
728751,41946
728751,75576
728751,39466
728751,73848
728751,45145
728751,71277
728751,76807
728751,32440
728751,32409
728785,557925
728785,181759
728785,172893
728785,556336
728785,294086
728785,453384
728785,483712
728801,336304
728801,380214
728801,328865
728801,354703
728783,344868
728801,181891
728783,413539
728783,430068
728783,430093
728783,594727
728790,343311
728790,349187
728790,296698
728790,355924
728790,431544
728790,7176
728790,344972
728790,41556
728822,111694
728779,589545
728822,184274
728822,185973
728779,192649
728779,589548
728822,118386
728822,185909
728822,186568
728779,339807
728799,90417
728799,146410
728799,197855
728799,159696
728799,149048
728779,588072
728799,146404
728807,71686
728807,73255
728807,73862
728807,72811
728779,594798
728807,71710
728807,71685
728807,76428
728807,38389
728807,78223
728830,591341
728824,120699
728824,200241
728824,189502
728824,183092
728824,193278
728824,183091
728824,193289
728824,193286
728837,428787
728837,582258
728837,582610
728860,211741
728860,255135
728860,82688
728849,429874
728860,254777
728860,329885
728860,255427
728854,333922
728832,151283
728851,588075
728854,331536
728851,594795
728860,329892
728832,269750
728854,333927
728854,331461
728832,324331
728854,333834
728851,594801
728832,257029
728832,199547
728851,594800
728832,199546
728851,328885
728854,337394
728860,214459
728851,333747
728851,435863
728851,588038
728866,381205
728851,594822
728851,444016
728864,267725
728864,261197
728864,328805
728864,336947
728864,200709
728864,328819
728864,245986
728864,295696
728864,480945
728864,260867
728876,255269
728876,332935
728878,84541
728878,564182
728876,332927
728880,79374
728878,89278
728882,90841
728882,250342
728882,156407
728878,184798
728882,209343
728882,149047
728882,260635
728882,223138
728876,342935
728880,95062
728882,226044
728882,107820
728878,98768
728876,340167
728874,594144
728880,117423
728878,89642
728878,117422
728874,192797
728874,481778
728874,278394
728874,176481
728896,585491
728896,585437
728896,384667
728896,449185
728896,587361
728896,583225
728880,199909
728895,203677
728880,84549
728895,195799
728895,195793
728895,193804
728895,186308
728895,190798
728895,188774
728895,185230
728895,194042
728895,109138
728901,70950
728901,220003
728901,338223
728901,87458
728901,309546
728919,339507
728901,73719
728919,480125
728919,260527
728919,336099
728919,549786
728924,447795
728900,460323
728900,275998
728900,594002
728900,585276
728900,288969
728927,79024
728900,368325
728900,478022
728924,448643
728941,260867
728941,480945
728941,328805
728941,295696
728941,245986
728941,336947
728941,328819
728936,227276
728936,261960
728936,184860
728936,328307
728936,292411
728936,227642
728936,306785
728936,71735
728945,343855
728934,593287
728945,336103
728945,432918
728945,349254
728932,181219
728932,258673
728945,323834
728932,318738
728932,300000
728932,345753
728932,328714
728932,341808
728936,287214
728955,72595
728955,73477
728946,582703
728946,582694
728946,585879
728955,44993
728955,50862
728955,75805
728946,588271
728956,138315
728956,269838
728956,594844
728956,594850
728956,594834
728956,269820
728956,594847
728956,594841
728956,223846
728956,594842
728956,594858
728956,269821
728956,270043
728956,594851
728983,258212
728983,323768
728983,436039
728983,342984
728983,329670
728981,331469
728984,234449
728981,588151
728981,184994
728981,389296
728984,250868
728981,331535
728984,249820
728984,213760
728984,126984
728984,194418
728981,331452
728981,594839
728984,246601
728984,276332
728984,200027
728984,200010
728984,276335
728985,72523
728985,73261
728985,71710
728985,73262
728985,72811
728985,72427
728985,76428
728985,73990
728985,78223
728985,73263
728985,71689
728985,38389
729001,330891
729001,280309
729001,268286
729001,259694
729001,327989
728993,446461
728993,410973
728993,456220
728993,590916
729014,385558
729014,448796
729014,335712
729014,585831
729026,157464
729026,46426
729021,339747
729021,258095
729021,258213
729026,89928
729021,258093
729021,323767
729021,301548
729026,182792
729021,329672
729021,258374
729021,258094
729021,258097
729026,77734
729026,192692
729021,327893
729026,71278
729025,226263
729021,323760
729025,91363
729021,523645
729025,182936
729026,27447
729021,329697
729004,162354
729025,257204
729004,89088
729025,250493
729025,242546
729004,182560
729004,196437
729004,170419
729025,230219
729004,142397
729004,188769
729004,171338
729041,582610
729041,582258
729041,428787
729054,65620
729054,73434
729054,77594
729054,71623
729054,85614
729055,174213
729054,65210
729054,141576
729055,331173
729055,276824
729055,276823
729055,188555
729055,189603
729054,79265
729055,184207
729046,246216
729055,188506
729056,336947
729046,443562
729055,188515
729046,461274
729046,443506
729056,260867
729046,254741
729046,355545
729056,480945
729056,295696
729055,188557
729046,408728
729046,255214
729046,244411
729056,541718
729046,359389
729055,186996
729057,582703
729057,582694
729064,256326
729057,588271
729064,594015
729057,585879
729064,9486
729064,594910
729064,525796
729064,594911
729072,268061
729072,309447
729072,475491
729072,332736
729077,98768
729077,89278
729077,79374
729077,95062
729077,89642
729077,199909
729077,84549
729076,413539
729076,430093
729081,568751
729086,258559
729086,331353
729086,323294
729086,258321
729086,328911
729086,156277
729086,258096
729092,73689
729092,280827
729092,393934
729092,461280
729092,63848
729101,336304
729101,380214
729101,354703
729101,328865
729101,181891
729098,100103
729107,333927
729107,331461
729107,339807
729107,331536
729107,333834
729097,593720
729097,592833
729097,593315
729097,593737
729097,593312
729097,593227
729097,179422
729097,593223
729137,340167
729137,332927
729137,408115
729137,581610
729137,342935
729137,255269
729147,70145
729147,69671
729147,75854
729147,38476
729147,99798
729147,189682
729147,73674
729147,235259
729150,454202
729150,375297
729154,335712
729154,385558
729154,331469
729154,594839
729150,594935
729194,594055
729193,568751
729195,592942
729199,243311
729197,110531
729201,430999
729202,553226
729205,562669
729206,594983
729204,252453
729211,173323
729214,568648
729209,594974
729203,425664
729213,469601
729218,594146
729218,278394
729218,594144
729218,278390
729218,176481
729218,192797
729218,594190
729218,594167
729218,481778
729218,594195
729219,166167
729220,562780
729223,333815
729223,328897
729223,255458
729223,330031
729223,333298
729223,330040
729223,330050
729223,330551
729223,256561
729227,594167
729227,278394
729227,176481
729227,192797
729227,594146
729227,594195
729227,594190
729227,278390
729227,481778
729227,594144
729228,231860
729236,117063
729236,185821
729236,151283
729236,195652
729236,166461
729236,183031
729236,80705
729236,192978
729236,140221
729238,553226
729239,160735
729239,81682
729239,92644
729239,68617
729239,96804
729239,183722
729239,123245
729239,172254
729239,184037
729241,595086
729241,295525
729241,595085
729242,71194
729242,73288
729242,72330
729241,595091
729242,74075
729242,72324
729242,72665
729241,595090
729242,71244
729242,71240
729241,595087
729241,595093
729245,111844
729245,95698
729245,80829
729245,140119
729245,80485
729245,117055
729245,177653
729244,100378
729245,181207
729245,186038
729244,289982
729245,212852
729245,175168
729244,595098
729244,593754
729244,593143
729244,446499
729244,595106
729244,365162
729244,595109
729244,222727
729244,594291
729248,259395
729248,330559
729248,339018
729248,260675
729248,377089
729248,334215
729248,285949
729248,233212
729248,312890
729247,106514
729247,73261
729247,73671
729247,47401
729247,71688
729249,595122
729249,595118
729249,595113
729249,595128
729249,595119
729249,595131
729249,595123
729249,595134
729251,75916
729251,262749
729258,237087
729251,321330
729250,184199
729250,221972
729251,331030
729250,76990
729251,328858
729250,69571
729251,182551
729258,310730
729250,74043
729251,185676
729250,71389
729251,310429
729250,255742
729251,162241
729250,399543
729253,313991
729258,86523
729253,440262
729253,159880
729253,182843
729253,332983
729253,478112
729256,71147
729253,225908
729253,495413
729256,110029
729253,385711
729250,350874
729256,75571
729253,198794
729251,76679
729253,350932
729252,214718
729252,197317
729256,443600
729256,332448
729252,383066
729257,350949
729256,108250
729256,350939
729257,386532
729257,409717
729252,193469
729252,214088
729252,429023
729258,194380
729257,271563
729258,206057
729257,345782
729256,71746
729251,165325
729256,88542
729256,201005
729257,343218
729254,200287
729254,399568
729254,399642
729254,319218
729254,228995
729254,262843
729251,321177
729259,578669
729259,318451
729259,595115
729259,595147
729259,595117
729259,595144
729254,197587
729259,595124
729259,595120
729259,595116
729259,595151
729259,595142
729259,595152
729260,99076
729260,205403
729260,183856
729260,305560
729264,184527
729264,183816
729264,197487
729264,91437
729264,189352
729264,189348
729264,183933
729264,182784
729261,308203
729261,178320
729261,328897
729261,333815
729262,568751
729261,330551
729261,330031
729261,333298
729261,255458
729261,330040
729261,330050
729261,256561
729266,64862
729266,32051
729266,65814
729266,73288
729266,72330
729266,72665
729266,67002
729266,74075
729266,72680
729277,76212
729277,73170
729277,93688
729277,246041
729277,195794
729277,79219
729277,99277
729280,72000
729280,73303
729280,56446
729280,55872
729280,71081
729280,73307
729280,73305
729280,73302
729275,595092
729283,230182
729283,276322
729283,209595
729283,330885
729283,247136
729283,255707
729283,287213
729283,283067
729283,356330
729283,261408
729274,593935
729289,95698
729289,161858
729289,140119
729289,111844
729289,212852
729289,331463
729289,191833
729289,80829
729289,175168
729267,592942
729278,173323
729273,592915
729294,78875
729293,54906
729293,75659
729293,68861
729293,81603
729293,74131
729293,27072
729293,41634
729293,60409
729293,459763
729293,81543
729297,594055
729292,117055
729292,80485
729292,209095
729292,177653
729292,181207
729292,186038
729281,469601
729292,185230
729296,76212
729296,246041
729296,75664
729296,249874
729296,195794
729296,199546
729296,59126
729296,199547
729296,278005
729296,269750
729301,243311
729298,321666
729298,265239
729298,179996
729298,407262
729298,365002
729298,355163
729298,336813
729298,334447
729299,157692
729299,182915
729299,111777
729299,183796
729299,189358
729299,183799
729299,184932
729299,183818
729308,568648
729300,323737
729300,79539
729300,411903
729285,430999
729300,295118
729300,373766
729300,220876
729300,286994
729300,443761
729302,96804
729302,151121
729302,160735
729302,112842
729302,172254
729302,357385
729302,68617
729302,184037
729302,81682
729318,425664
729316,594974
729322,192978
729322,189352
729322,189348
729322,183816
729322,183031
729322,183884
729322,184902
729322,196426
729322,185821
729313,275154
729313,534350
729313,320861
729313,443994
729313,204231
729313,279073
729322,94548
729313,584471
729313,156443
729313,453589
729326,529626
729311,183701
729311,189462
729311,86698
729311,111874
729314,594997
729311,339627
729311,539432
729325,310027
729325,147690
729325,181897
729325,250493
729325,348900
729325,261569
729325,302984
729331,595223
729305,269825
729305,595214
729305,47455
729305,12990
729305,232540
729305,595036
729305,88619
729305,470058
729305,192621
729330,225040
729330,260581
729330,279405
729330,257063
729330,237867
729330,230898
729335,241060
729335,289881
729335,310025
729335,330007
729335,191278
729335,38522
729335,91424
729336,183856
729336,305560
729336,82836
729336,112047
729336,151826
729336,205403
729342,594596
729346,73305
729346,71082
729346,45102
729346,56446
729346,71331
729346,71081
729346,73303
729346,37250
729346,73302
729357,23413
729357,61815
729357,54906
729357,68861
729358,245224
729358,55434
729357,27072
729358,220876
729357,81603
729357,41634
729358,286994
729358,239300
729357,71326
729358,287745
729344,595221
729338,593448
729352,456626
729368,105475
729368,180017
729368,183799
729370,333297
729370,330551
729370,256561
729370,255458
729370,333815
729370,328897
729370,330050
729370,330031
729370,333298
729370,310671
729349,21316
729349,54070
729349,481727
729349,32213
729349,29731
729349,8874
729349,267334
729380,279765
729380,349214
729376,556528
729376,583980
729380,264691
729380,256422
729376,584006
729376,584021
729380,333285
729376,417577
729376,208965
729376,491641
729376,582280
729380,349277
729366,568751
729380,154973
729380,255428
729380,196911
729384,151231
729384,86698
729380,273822
729384,539432
729384,339712
729384,335910
729384,344478
729384,189462
729377,533658
729386,595113
729391,257063
729386,595118
729391,255291
729386,595128
729391,284690
729391,260581
729391,255232
729386,595123
729386,595134
729391,228945
729391,237867
729386,595120
729391,329278
729386,595119
729391,74023
729386,595142
729386,595116
729386,595124
729382,231860
729396,548315
729396,324905
729396,552093
729396,588669
729396,453302
729396,504840
729396,539403
729396,444022
729396,453350
729396,582107
729396,445743
729396,308172
729400,342949
729400,342991
729400,261197
729400,336188
729400,336470
729400,339743
729414,595299
729404,262552
729404,276322
729404,247136
729404,255707
729420,274004
729404,161632
729420,310027
729404,287213
729420,302984
729420,250493
729408,595295
729416,354641
729424,71329
729424,73170
729424,77093
729426,58771
729426,74534
729426,72754
729426,59098
729426,61159
729426,56399
729426,184932
729426,71081
729426,56446
729441,445743
729441,552093
729441,539403
729441,582107
729441,548315
729441,590320
729441,324905
729374,500878
729434,595334
729433,1635
729433,81919
729433,104979
729436,585776
729433,335694
729442,75659
729378,592905
729422,201622
729422,117641
729442,71614
729442,23413
729422,326463
729422,162641
729422,169567
729450,593287
729405,594998
729451,584355
729451,435857
729451,453599
729451,156443
729448,88392
729456,342991
729456,355680
729456,342949
729456,261197
729456,336188
729456,336470
729456,336467
729456,328810
729464,594707
729421,170520
729429,582975
729454,43453
729454,595415
729454,595416
729454,595406
729454,595443
729454,595444
729462,591905
729462,525796
729462,594910
729462,593976
729462,594015
729462,256326
729462,586882
729462,594911
729462,594019
729462,594914
729462,9486
729468,110531
729517,243311
729501,595256
729482,145410
729530,83890
729530,83893
729530,132965
729530,73994
729542,97304
729542,82735
729542,131699
729542,98129
729512,304501
729557,100378
729557,289982
729557,593143
729557,222727
729557,593754
729557,595106
729557,595109
729557,365162
729557,595098
729557,446499
729557,594291
729551,335143
729551,257971
729551,258193
729551,324554
729551,330038
729551,257970
729551,349519
729551,258762
729551,329858
729551,329861
729551,329863
729563,331453
729563,447928
729563,447792
729563,442868
729563,522016
729563,448276
729563,517876
729564,448882
729563,449216
729564,571063
729563,447692
729564,449143
729564,335655
729564,582951
729563,447916
729564,548282
729564,585615
729564,584033
729564,585619
729564,447793
729565,594146
729565,594144
729565,594167
729522,211436
729565,176481
729565,230059
729565,278390
729565,481778
729572,465146
729565,278394
729572,517851
729572,275017
729572,161009
729572,449915
729568,117595
729572,517850
729568,198178
729568,190834
729568,118024
729572,571262
729558,46337
729572,447715
729559,330781
729572,449890
729559,333287
729572,177469
729572,586923
729559,329609
729559,255367
729559,343837
729568,179900
729569,257840
729569,329857
729569,330037
729569,321932
729558,71134
729565,594190
729570,583801
729559,336548
729558,71623
729558,61367
729565,594195
729558,63665
729558,98709
729569,257846
729568,184053
729565,163107
729570,584015
729570,585197
729570,584261
729570,584851
729570,585642
729570,575003
729569,258564
729569,330746
729569,258194
729569,258192
729576,258212
729576,342984
729576,436039
729491,251990
729576,221464
729576,329670
729576,343092
729576,330557
729491,394346
729576,258387
729576,258195
729576,304631
729576,332064
729592,330036
729592,322506
729592,323768
729592,329671
729592,323766
729592,329862
729592,330747
729601,183749
729601,182915
729601,183818
729595,553226
729601,183799
729586,128739
729586,111817
729586,255453
729587,60956
729583,111658
729586,57914
729586,89088
729586,89113
729586,120749
729583,193263
729586,111698
729583,193265
729583,225553
729610,135023
729583,97826
729583,182913
729583,182912
729610,595383
729583,111125
729610,85744
729583,111663
729610,233546
729610,135021
729610,595387
729583,117802
729583,245783
729617,283389
729617,583874
729617,444291
729617,590859
729617,583449
729617,533937
729617,365958
729617,583643
729617,491781
729617,582311
729617,448886
729617,584047
729599,594707
729616,217785
729616,200290
729616,187450
729616,215541
729616,79374
729616,209218
729616,58202
729616,71097
729624,446884
729624,584040
729601,189358
729624,446678
729624,448016
729624,579259
729624,529491
729624,449146
729619,314223
729619,314217
729619,321128
729606,223658
729606,197914
729606,227536
729606,231887
729606,255477
729606,227573
729606,124521
729606,143303
729578,585026
729491,394352
729638,437782
729638,161195
729638,159688
729638,444043
729638,529492
729638,212426
729638,354569
729618,168131
729638,448018
729618,593765
729618,314395
729638,447661
729638,524018
729618,318614
729618,595040
729638,448001
729638,444038
729618,595653
729618,595655
729632,594974
729642,384709
729642,187347
729642,364847
729642,393335
729642,369044
729642,295541
729618,595004
729618,595652
729618,176555
729656,328830
729656,255340
729656,328832
729656,141093
729656,328921
729656,249646
729656,83751
729642,248579
729618,595672
729656,234281
729642,203407
729642,203810
729656,230186
729656,134958
729656,131211
729634,20834
729652,48360
729634,20748
729634,27470
729634,56138
729679,97363
729679,66678
729679,595691
729679,72914
729679,595687
729679,56301
729679,595685
729621,568648
729685,222027
729685,208777
729685,227919
729685,197225
729685,195531
729685,331596
729690,56091
729690,25679
729690,75965
729690,34022
729685,41917
729690,45027
729690,45354
729690,71053
729674,470058
729663,529626
729643,594552
729674,595213
729674,88619
729674,192621
729674,269825
729670,39364
729674,12990
729670,74518
729674,47455
729674,595214
729670,50445
729674,595036
729670,74597
729670,74590
729731,316501
729731,499574
729731,430206
729731,465408
729731,168445
729731,441782
729731,429739
729670,74593
729670,2595
729731,442630
729714,229739
729714,192585
729716,248616
729714,200982
729716,146773
729716,133742
729716,90785
729716,115906
729714,343219
729714,252801
729734,244321
729734,455428
729734,585720
729734,551666
729716,179986
729734,453384
729729,144621
729729,595704
729729,483448
729729,595710
729729,232105
729729,156153
729713,78875
729751,209319
729751,85594
729751,270146
729751,161821
729751,84063
729751,417801
729751,107517
729751,141498
729764,594974
729658,400587
729658,595647
729658,595645
729658,407434
729800,329593
729800,278585
729800,278513
729800,310952
729800,332645
729800,328886
729800,243882
729798,97573
729798,68914
729849,170520
729821,44650
729821,29824
729821,82947
729821,160902
729828,444028
729828,374605
729828,353191
729828,489166
729828,399788
729828,444192
729828,223168
729828,443982
729828,547086
729828,443976
729821,166621
729821,160897
729828,285323
729821,45006
729821,29856
729821,56243
729821,5758
729821,56237
729828,424798
729828,444037
729828,347065
729841,595221
729890,74534
729884,510731
729890,76452
729890,61159
729890,71082
729890,73303
729890,70831
729865,594596
729890,134453
729890,60409
729890,81543
729890,59098
729899,593720
729899,179422
729899,593312
729899,593315
729899,593227
729899,593737
729899,592833
729899,593223
729872,595264
729891,255220
729891,277731
729891,343837
729891,336548
729891,329609
729891,328835
729891,432239
729891,333287
729891,330781
729919,148260
729893,32213
729919,165524
729919,174191
729919,153070
729893,54070
729893,481727
729919,39456
729919,83105
729893,37788
729919,141139
729893,29731
729946,258055
729919,180124
729946,310027
729893,267334
729893,8874
729946,329278
729945,592889
729946,260029
729919,44354
729946,274004
729946,247136
729946,227561
729946,257063
729946,324020
729946,260581
729920,441395
729920,375495
729920,394990
729920,444319
729892,498562
729914,593782
729949,275998
729939,8038
729906,255360
729906,334529
729949,444008
729906,255358
729906,430096
729906,384773
729964,510731
729883,456626
729953,591905
729953,594910
729953,593976
729953,525796
729953,594019
729953,586882
729953,594914
729953,9486
729965,564357
729953,256326
729953,594015
729953,594911
729965,352962
729965,39690
729982,500536
730020,135021
730020,595387
730020,595383
730020,85744
730020,233546
730025,86827
730020,135023
730025,84254
730025,6229
730025,84251
729998,120705
729998,185272
729998,185996
729998,184500
730004,184832
730004,186457
730004,110580
730004,134877
730025,49723
730004,210784
730025,6335
729998,86469
730025,6159
729998,192988
730004,183033
730004,189864
730004,183527
730004,184236
730004,174271
730004,184226
730025,277469
730004,340149
730004,169382
729998,241015
730012,25605
730025,49720
